price,id,name,room_type,accommodates,zipcode,bedrooms,beds,latitude,longitude,cleaning_fee,bathrooms,review_scores_rating,neighbourhood_cleansed,number_of_reviews,security_deposit,host_listings_count,neighbourhood
52.0,911191,"Park Front Apartment, Easy Access to Manhattan",Private room,2,11225,1.0,1.0,40.66054620944802,-73.96163834424488,50.0,1.0,93.0,Prospect-Lefferts Gardens,152,95.0,3.0,Prospect-Lefferts Gardens
120.0,914594,Perfect for NYC stay! COZY STUDIO w/ WASHER/DRYER,Entire home/apt,2,10029,1.0,1.0,40.79057534479697,-73.94353637515141,50.0,1.0,96.0,East Harlem,28,500.0,1.0,East Harlem
150.0,915020,Garden Apartment in Park Slope,Entire home/apt,3,11215,1.0,2.0,40.6641439154032,-73.98456962909582,50.0,1.0,97.0,South Slope,111,250.0,1.0,South Slope
140.0,916311,Rooms in Spacious East Village Apt.,Private room,3,10009,2.0,2.0,40.7236104354029,-73.97877357302575,60.0,1.0,100.0,East Village,5,0.0,2.0,East Village
70.0,918426,IDEAL AREA!Reviews! LARGE btfl room,Private room,2,11238,1.0,1.0,40.67851825904269,-73.97008250070438,0.0,1.0,93.0,Prospect Heights,69,200.0,5.0,Prospect Heights
70.0,919491,Park Slope Private Bed+Livingroom!,Private room,4,11215,2.0,2.0,40.67665098942342,-73.97925133852385,20.0,1.0,94.0,Park Slope,141,0.0,1.0,Park Slope
399.0,919978,2bdrm + Patio/BackYard/Time Square/1st Floor,Entire home/apt,6,10019,2.0,2.0,40.76419739196486,-73.98677495893068,100.0,1.0,90.0,Hell's Kitchen,245,200.0,1.0,Hell's Kitchen
145.0,920930,Backyard BBQ in Brooklyn Brownstone,Entire home/apt,4,11221,1.0,2.0,40.68863080059481,-73.94294406152726,0.0,1.0,83.0,Bedford-Stuyvesant,28,0.0,1.0,Bedford-Stuyvesant
280.0,921585,Cosmopolitan Brownstone Sanctuary,Entire home/apt,8,11233,2.0,3.0,40.683364284062435,-73.93647950660588,160.0,2.0,93.0,Bedford-Stuyvesant,56,500.0,1.0,Bedford-Stuyvesant
180.0,921624,Rare W'burg Quiet Spacious Duplex Loft Bedford L,Entire home/apt,4,11211,2.0,2.0,40.71579109954437,-73.95880404299953,140.0,2.0,92.0,Williamsburg,20,300.0,1.0,Williamsburg
190.0,921862,Breathtaking view of New York city,Entire home/apt,4,10028,1.0,1.0,40.78859825712244,-73.97552958498319,200.0,1.0,96.0,Upper West Side,25,300.0,1.0,Upper West Side
190.0,923327,West Village Studio with Queen Bed,Entire home/apt,3,10014,1.0,1.0,40.73009783554213,-74.00237144608882,0.0,1.0,90.0,West Village,6,0.0,1.0,West Village
200.0,923566,Sunlit Central Park Apartment,Entire home/apt,4,10024,1.0,2.0,40.78775013134932,-73.98151991685396,65.0,1.0,92.0,Upper West Side,21,500.0,2.0,Upper West Side
69.0,923722,PermaGO Bunk Bed in City Hall Shared Room!,Shared room,1,10038,1.0,1.0,40.710325288081314,-74.00979036609624,0.0,2.0,95.0,Financial District,24,0.0,14.0,Financial District
179.0,923725,Gorgeous PermaGO Private Room  in City Hall  - 1/2,Private room,4,10038,1.0,1.0,40.711669747333815,-74.00832134989858,0.0,1.0,97.0,Civic Center,20,0.0,14.0,Civic Center
79.0,923729,PermaGO Bunk Bed in City Hall Shared Room@,Shared room,1,10038,1.0,1.0,40.71008033298872,-74.0095725998883,0.0,2.0,99.0,Financial District,31,0.0,14.0,Financial District
140.0,925075,Sunny Loft Style Apt-Great Location,Entire home/apt,3,10036,1.0,1.0,40.758932765293494,-73.99014355145532,65.0,1.0,94.0,Hell's Kitchen,25,400.0,1.0,Hell's Kitchen
145.0,925730,Large studio all to yourself,Entire home/apt,2,10013,1.0,1.0,40.71889662329903,-73.99653884553452,75.0,1.0,90.0,Chinatown,10,0.0,1.0,Chinatown
349.0,926337,Charm w/amazing city view by PS1,Private room,2,11101,1.0,1.0,40.746412751177544,-73.94611147361542,0.0,1.0,94.0,Long Island City,30,0.0,2.0,Long Island City
98.0,927408,"Large Cozy Room #1, Landmark Home 1 block to PRATT",Private room,3,11238,1.0,2.0,40.68618157798193,-73.96602985717975,75.0,1.0,89.0,Clinton Hill,32,200.0,8.0,Clinton Hill
76.0,927597,(2) CLEAN HOME AWAY FROM HOME!,Private room,2,11355,1.0,1.0,40.75444498360015,-73.8305711238985,13.0,1.0,94.0,Flushing,75,200.0,2.0,Flushing
160.0,927987,Bright Doorman One Bedroom on Upper East Side,Entire home/apt,2,10075,1.0,1.0,40.77542739873698,-73.95499233891239,60.0,1.0,95.0,Upper East Side,15,300.0,1.0,Upper East Side
70.0,928229,Cozy Private Room in the Center NYC,Private room,1,10019,1.0,1.0,40.7671603091982,-73.98797169184822,15.0,1.0,87.0,Hell's Kitchen,192,100.0,1.0,Hell's Kitchen
110.0,931642,Murray Hill Garden Apt. MANHATTAN,Entire home/apt,2,10016,1.0,1.0,40.748475499465755,-73.97884099189686,60.0,1.0,96.0,Murray Hill,84,100.0,1.0,Murray Hill
195.0,933129,Fort Greene Jewel,Entire home/apt,2,11217,1.0,1.0,40.69096733995345,-73.97971840159576,150.0,1.5,98.0,Fort Greene,54,500.0,2.0,Fort Greene
85.0,933861,Hell's Kitchen Hideaway - Private Entrance,Private room,1,10019,1.0,1.0,40.762995994571206,-73.9891137444375,20.0,1.0,97.0,Hell's Kitchen,83,100.0,1.0,Hell's Kitchen
130.0,939657,Behind the Red Door II ,Entire home/apt,4,10027,1.0,2.0,40.81071421810992,-73.94492852999888,50.0,1.0,94.0,Harlem,77,0.0,2.0,Harlem
85.0,939724,Stylish Room-Artist/Designers' Flat,Private room,2,11206,1.0,1.0,40.69430356309824,-73.94538099374405,30.0,1.0,86.0,Bedford-Stuyvesant,30,100.0,3.0,Bedford-Stuyvesant
75.0,940115,Cozy Studio in the Heart of Crown Heights,Entire home/apt,2,11216,0.0,1.0,40.67555142629645,-73.95254172021805,125.0,1.0,88.0,Crown Heights,11,500.0,2.0,Crown Heights
68.0,940116,Bright Room in Historic Brownstone,Private room,1,11220,1.0,1.0,40.64941638582138,-74.00748806992547,30.0,1.0,99.0,Sunset Park,37,200.0,2.0,Sunset Park
130.0,941179,Awesome Brooklyn 1 Bedroom,Entire home/apt,2,11216,1.0,1.0,40.67296215216197,-73.95010380659447,30.0,1.0,98.0,Crown Heights,31,400.0,1.0,Crown Heights
99.0,941625,UWS W/Terrace Wlk to Central Park & Columbia Uni,Private room,1,10025,1.0,1.0,40.79809252473029,-73.9623317651759,50.0,1.5,90.0,Upper West Side,21,300.0,7.0,Upper West Side
110.0,944040,Entire 1.5 Br Apt- Crown Heights - Franklin Ave,Entire home/apt,3,11216,1.0,1.0,40.676065633564136,-73.95408375046864,45.0,1.0,95.0,Crown Heights,53,250.0,1.0,Crown Heights
200.0,944049,Beautiful 1BR in Prime West Village,Entire home/apt,2,10014,1.0,1.0,40.73194090292333,-74.00189499521416,70.0,1.0,95.0,West Village,27,0.0,1.0,West Village
200.0,944183,your holiday-ready Harlem home away from home!,Entire home/apt,6,10027,2.0,4.0,40.81176548649819,-73.95138885393291,0.0,1.0,100.0,Harlem,1,150.0,1.0,Harlem
100.0,944755,STUDIO APT 1. IN PROSPECT LEFFERTS GARDENS,Entire home/apt,2,11225,1.0,1.0,40.659077555104886,-73.96125498578088,60.0,1.0,94.0,Prospect-Lefferts Gardens,104,100.0,2.0,Prospect-Lefferts Gardens
132.0,944840,Dumbo Loft With A Beautiful View,Entire home/apt,2,11201,1.0,1.0,40.70446841198417,-73.98753631422694,200.0,1.0,92.0,DUMBO,13,500.0,1.0,DUMBO
69.0,949159,Sunny large 1-bedroom apartment near Prospect Park,Entire home/apt,2,11226,1.0,1.0,40.65286474505199,-73.96273903012106,80.0,1.0,100.0,Flatbush,2,500.0,1.0,Flatbush
400.0,949713,Luxury Duplex Loft w. Private Roof & Amazing Views,Entire home/apt,4,11215,1.0,1.0,40.67450235708197,-73.99581787656119,150.0,2.0,95.0,Gowanus,27,500.0,1.0,Gowanus
125.0,953275,Apartment For Your Holidays in NYC!,Entire home/apt,4,10035,1.0,1.0,40.79531059922813,-73.93329728992073,50.0,1.0,93.0,East Harlem,50,175.0,1.0,East Harlem
750.0,953314,Brownstone In Midtown Manhattan,Entire home/apt,12,10016,3.0,4.0,40.74356185822021,-73.98176444343946,150.0,2.5,92.0,Kips Bay,119,0.0,1.0,Kips Bay
545.0,955489,STUNNING 4 BED LOFT!! LATE ARRIVAL OK!!,Entire home/apt,10,10002,3.0,4.0,40.713327768604096,-73.99177158094184,225.0,2.0,89.0,Chinatown,126,500.0,1.0,Chinatown
83.0,955542,Garden Duplex*Sunny Master BD*,Private room,2,11238,1.0,1.0,40.679415220227796,-73.97078314480423,0.0,1.5,92.0,Prospect Heights,12,200.0,5.0,Prospect Heights
189.0,956412,Charming Bright 2BR apt- sleeps 6,Entire home/apt,6,11201,2.0,3.0,40.7042392688396,-73.98597398484355,120.0,1.0,94.0,DUMBO,210,300.0,2.0,DUMBO
100.0,957002,Cozy PRIVATE Studio Apartment UWS and Jazz Tour.,Entire home/apt,2,10025,1.0,1.0,40.798204465363824,-73.96393975742816,85.0,1.0,85.0,Upper West Side,109,200.0,1.0,Upper West Side
84.0,958444,Great 1BD waterfront City Island NY,Entire home/apt,3,10464,1.0,2.0,40.852350214820106,-73.78872810994444,50.0,1.0,97.0,City Island,68,0.0,1.0,City Island
165.0,959349,Modern New Duplex with Private Yard,Entire home/apt,4,11211,1.0,2.0,40.71765042221251,-73.9399901272059,100.0,1.5,92.0,Williamsburg,5,300.0,1.0,Williamsburg
135.0,959788,Private Exposed Brick Room in SoHo,Private room,2,10012,1.0,1.0,40.72593181975194,-73.99934292662371,52.0,1.0,95.0,SoHo,119,200.0,4.0,SoHo
90.0,959791,"Sunny, Large Beautiful true 1-Bdrm!  Great price!",Entire home/apt,2,11216,1.0,1.0,40.675209010759374,-73.95049215528175,80.0,1.0,96.0,Crown Heights,12,0.0,1.0,Crown Heights
120.0,959871,Bask in the light! Studio bedroom in Williamsburg,Private room,2,11211,1.0,1.0,40.71081301484071,-73.96121073643457,75.0,1.0,97.0,Williamsburg,13,100.0,3.0,Williamsburg
89.0,960210,Brooklyn Fashionista 1Bdr Loft,Private room,2,11206,1.0,1.0,40.69437478955759,-73.94519490905441,30.0,1.0,95.0,Bedford-Stuyvesant,18,200.0,3.0,Bedford-Stuyvesant
130.0,964379,WATER VIEWS 3 BED HOME W/ PARKING,Entire home/apt,6,11209,3.0,3.0,40.6346311940695,-74.03620938175304,75.0,2.0,95.0,Bay Ridge,13,300.0,3.0,Bay Ridge
75.0,966104,Private room in large 2 bed room,Private room,2,10009,1.0,1.0,40.72725882937361,-73.97572510603617,80.0,1.0,93.0,East Village,44,100.0,1.0,East Village
100.0,969533,Large Private room in UWS apartment,Private room,1,10024,1.0,1.0,40.79048103322153,-73.97560089753787,20.0,1.0,91.0,Upper West Side,11,0.0,1.0,Upper West Side
165.0,970302,Sunny & Stylish Brooklyn Flat,Entire home/apt,5,11233,2.0,2.0,40.68446412834052,-73.9252862747284,85.0,1.0,91.0,Bedford-Stuyvesant,161,250.0,1.0,Bedford-Stuyvesant
125.0,970715,"Private 1br,1ba Apt. Comfy + Quiet",Entire home/apt,4,11211,1.0,1.0,40.71211568273971,-73.94980755409728,85.0,1.0,93.0,Williamsburg,23,300.0,7.0,Williamsburg
100.0,971158,Sunny room with private bathroom,Private room,2,10026,1.0,1.0,40.80666960544314,-73.95561568959198,80.0,1.0,98.0,Harlem,41,250.0,1.0,Harlem
106.0,971233,Elegant & Quiet | Airbnb Walk + Transit score 100,Entire home/apt,2,11216,1.0,1.0,40.669859709937406,-73.95141092349418,55.0,1.0,84.0,Crown Heights,115,0.0,2.0,Crown Heights
98.0,972426,"Big, comfy priv. room, Will-B dplx",Private room,1,11206,1.0,1.0,40.711490855705115,-73.94504289033094,80.0,1.0,92.0,Williamsburg,5,500.0,3.0,Williamsburg
99.0,973535,"Garden Apt, 5 mins from LaGuardia",Entire home/apt,4,11370,1.0,1.0,40.76355628763448,-73.88849580882686,55.0,1.0,91.0,East Elmhurst,145,150.0,2.0,East Elmhurst
159.0,975229,Prime East Village location w/backyard garden!,Entire home/apt,2,10003,1.0,2.0,40.73055210992421,-73.98874865555375,75.0,1.0,97.0,East Village,57,250.0,1.0,East Village
65.0,975250,Bushwick Duplex 2,Private room,1,11221,1.0,1.0,40.69281816929102,-73.9247698940388,50.0,1.0,95.0,Bushwick,13,400.0,3.0,Bushwick
149.0,976167,Newly Furnished Beautiful & Quiet,Entire home/apt,3,11209,1.0,1.0,40.6180588090156,-74.03195146755458,50.0,1.0,92.0,Fort Hamilton,33,500.0,1.0,Fort Hamilton
148.0,976242,Cozy East Village Haven,Entire home/apt,4,10003,1.0,2.0,40.72819685692461,-73.98893347360105,60.0,1.0,89.0,East Village,34,500.0,1.0,East Village
249.0,978062,West Village 1 BR Apartment,Entire home/apt,2,10014,1.0,1.0,40.7335881443879,-74.00524003409093,100.0,1.0,100.0,West Village,4,0.0,1.0,West Village
85.0,978386,"A GEM Garden Apt on Broadway & 42ST QUEENS, NY",Entire home/apt,2,11103,1.0,1.0,40.75750855077281,-73.9167790018666,60.0,1.0,87.0,Astoria,220,100.0,1.0,Astoria
99.0,978582,Tiny Noisy Clean Upper East Side Apt,Shared room,3,10028,1.0,1.0,40.778747792657754,-73.94982700580411,25.0,1.0,94.0,Upper East Side,166,0.0,1.0,Upper East Side
185.0,980098,Quiet ST MARK'S PLACE ARTIST'S GEM,Entire home/apt,2,10003,1.0,1.0,40.72657617478496,-73.98907229647777,100.0,1.0,96.0,East Village,45,150.0,1.0,East Village
178.0,980637,New York City / Greenwich Village Apt,Entire home/apt,2,10014,1.0,1.0,40.72433855081083,-74.00042843274467,100.0,1.0,92.0,SoHo,47,150.0,1.0,SoHo
90.0,982188,Close to Subway Prime Williamsburg,Private room,2,11211,1.0,1.0,40.71465442445655,-73.94935271984697,52.0,1.0,96.0,Williamsburg,21,100.0,1.0,Williamsburg
105.0,982276,*Perfect Bedroom! Large Sunny Apt*Manhattan*NYC,Private room,1,10002,3.0,3.0,40.71394963010368,-73.99379723448219,40.0,2.0,97.0,Chinatown,43,300.0,2.0,Chinatown
135.0,983625,Great Studio in the heart of Harlem,Entire home/apt,2,10027,0.0,1.0,40.804206007276406,-73.94301854281319,100.0,1.0,93.0,Harlem,172,200.0,5.0,Harlem
65.0,984721,QUIET GARDEN APT FACING NY BAY!,Entire home/apt,2,11209,1.0,1.0,40.63507747943253,-74.03628476203647,60.0,1.0,93.0,Bay Ridge,21,300.0,3.0,Bay Ridge
229.0,987049,Spacious 2 Bedroom in UES All Yours,Entire home/apt,8,10065,2.0,4.0,40.76620813188494,-73.95865735890463,80.0,1.0,83.0,Upper East Side,225,200.0,2.0,Upper East Side
78.0,987329,ROOM NEAR TIMES SQUARE MANHATTAN,Private room,3,11103,1.0,3.0,40.764910749222004,-73.92069887114515,0.0,1.0,91.0,Astoria,54,150.0,2.0,Astoria
350.0,987616,5 Bdrm Historic Brownstone Triplex,Entire home/apt,8,11231,5.0,5.0,40.68555769799499,-73.99778828704655,150.0,2.0,92.0,Cobble Hill,12,750.0,1.0,Cobble Hill
40.0,989241,Big Private Room # 2 with 2 Window,Private room,3,11208,1.0,1.0,40.69153250258242,-73.87651168657044,30.0,1.0,84.0,Cypress Hills,44,100.0,5.0,Cypress Hills
160.0,989976,Three Bedroom NY Private Apartment,Entire home/apt,7,11355,3.0,4.0,40.74141875538578,-73.82020032713696,50.0,2.0,93.0,Flushing,80,100.0,1.0,Flushing
225.0,990130,Spacious 3br Apartment in Brooklyn,Entire home/apt,5,11238,3.0,3.0,40.67682389960709,-73.96586436814049,90.0,2.0,92.0,Prospect Heights,6,500.0,1.0,Prospect Heights
170.0,990367,Colorful Manhattan - Harlem Apartment,Entire home/apt,4,10027,1.0,2.0,40.806838088650544,-73.94843538789901,50.0,1.0,84.0,Harlem,22,500.0,1.0,Harlem
135.0,990703,Cozy room famous Park Ave in Manha!,Private room,4,10016,1.0,2.0,40.74872270716338,-73.97860806867418,25.0,1.0,88.0,Murray Hill,18,150.0,2.0,Murray Hill
75.0,992508,"Next to Subway, Private bedroom",Private room,2,10029,1.0,1.0,40.792175016762826,-73.9507630569044,75.0,1.0,92.0,East Harlem,51,150.0,6.0,East Harlem
119.0,992891,Sunny Nolita 1 Bedroom Apartment,Entire home/apt,2,10012,1.0,1.0,40.72131045370571,-73.9948703536849,100.0,1.5,96.0,Nolita,17,300.0,1.0,Nolita
149.0,993040,YOUR HARLEM HOME AWAY FROM HOME!!! ,Entire home/apt,4,10031,2.0,2.0,40.82779820353266,-73.94890703610801,0.0,1.0,87.0,Harlem,165,0.0,1.0,Harlem
950.0,995169,West Village Gem,Entire home/apt,3,10014,2.0,2.0,40.73463881568644,-74.00224869611864,85.0,1.0,96.0,West Village,11,500.0,1.0,West Village
99.0,997173,Times Sq/Midtown /Hell's Kitchen: Private Bedroom,Private room,2,10019,1.0,1.0,40.76280201791509,-73.98500842326808,25.0,1.0,95.0,Theater District,207,200.0,1.0,Theater District
120.0,1000788,Modern Lux 1 br near 2/3/4/5 Trains,Entire home/apt,2,11238,1.0,1.0,40.673194205960044,-73.95986963054825,80.0,1.0,100.0,Crown Heights,1,800.0,1.0,Crown Heights
191.0,1002469,Comfortable Apt near Bloomingdales,Entire home/apt,3,10065,1.0,1.0,40.76249237154134,-73.96054428507736,20.0,1.0,96.0,Upper East Side,58,0.0,1.0,Upper East Side
150.0,1003754,Chic Fully Equipped Park Slope Pied-à-terre,Entire home/apt,3,11215,1.0,2.0,40.66162294773214,-73.97993789147868,75.0,1.0,97.0,South Slope,82,500.0,1.0,South Slope
75.0,1005416,South Harlem Gem! 113th St & 8th Ave,Shared room,2,10026,1.0,1.0,40.80132316189371,-73.95568100535894,15.0,1.0,94.0,Harlem,36,0.0,1.0,Harlem
330.0,1009883,"Modern, Carroll Garden Townhouse",Entire home/apt,4,11217,2.0,3.0,40.68203722584053,-73.99248977920935,120.0,1.5,100.0,Carroll Gardens,35,500.0,2.0,Carroll Gardens
90.0,1009973,Brooklyn Wildlife Loft Mckibbin st,Entire home/apt,4,11206,1.0,1.0,40.70606607069629,-73.93499503701162,0.0,1.0,87.0,Williamsburg,10,0.0,4.0,Williamsburg
130.0,1010785,Astoria awesome balcony apartment,Entire home/apt,2,11106,1.0,1.0,40.762950584555696,-73.9265233835356,45.0,1.0,97.0,Astoria,44,150.0,3.0,Astoria
225.0,1011449,Spacious and EASY access to all!,Entire home/apt,5,11225,2.0,2.0,40.65914990166168,-73.9600973429141,50.0,1.0,95.0,Prospect-Lefferts Gardens,41,100.0,2.0,Prospect-Lefferts Gardens
200.0,1016105,BK - Spacious & Sunny 4 bedroom apartment,Entire home/apt,6,11205,4.0,4.0,40.6892405534396,-73.96809786443535,150.0,2.0,100.0,Clinton Hill,10,200.0,1.0,Clinton Hill
275.0,1018529,Large 2 BDRM @ McCarren Park!!,Entire home/apt,4,11222,2.0,2.0,40.72030861451839,-73.9483043691044,80.0,2.0,99.0,Greenpoint,69,200.0,2.0,Greenpoint
85.0,1021491,Whole Apt: Artsy home by BK Museum,Entire home/apt,2,11225,1.0,1.0,40.669736382365066,-73.95800017133311,40.0,1.0,80.0,Crown Heights,5,300.0,1.0,Crown Heights
110.0,1022204,"Glowing reviews, hip neighborhood",Private room,2,10002,1.0,1.0,40.7219824462973,-73.98931606137644,30.0,1.0,98.0,Lower East Side,49,400.0,1.0,Lower East Side
50.0,1023181,"LOCATION/garden!(FEMALE only, next to girl's room)",Private room,1,11238,1.0,1.0,40.678703109586046,-73.97064603367586,0.0,1.0,93.0,Prospect Heights,127,200.0,5.0,Prospect Heights
189.0,1024364,The Perfect East Village/Grammercy Apt,Private room,2,10003,1.0,1.0,40.7328959597299,-73.98303246830798,75.0,1.0,96.0,Gramercy,72,150.0,2.0,Gramercy
75.0,1025001,Private Entrance Charming Bedroom,Private room,2,11385,1.0,1.0,40.70537994071598,-73.89447733965699,50.0,1.0,98.0,Glendale,120,0.0,1.0,Glendale
88.0,1026531,"New building, sunny - whole apt in Williamsburg",Entire home/apt,2,11211,1.0,1.0,40.70791780437022,-73.94881850187926,75.0,1.0,92.0,Williamsburg,137,150.0,1.0,Williamsburg
60.0,1028263,Spacious Room/Great Location,Private room,1,10003,1.0,1.0,40.72944476063752,-73.98644553897955,20.0,1.0,82.0,East Village,58,100.0,1.0,East Village
105.0,1029808,Spacious 1bd Near Trendy Neighborhoods And City,Entire home/apt,2,11206,1.0,1.0,40.69872375525185,-73.94634962321341,50.0,1.0,87.0,Bedford-Stuyvesant,3,100.0,1.0,Bedford-Stuyvesant
125.0,1032611," Private 1 bdrm Lefferts Gr, BK apt",Entire home/apt,4,11225,1.0,2.0,40.65742823909717,-73.96155064985709,25.0,1.0,93.0,Prospect-Lefferts Gardens,35,100.0,1.0,Prospect-Lefferts Gardens
100.0,1034143,One Bedroom Apartment - L.E.S.,Entire home/apt,2,10002,1.0,1.0,40.72207288359037,-73.9914471969073,80.0,1.0,90.0,Lower East Side,6,200.0,1.0,Lower East Side
150.0,1034911,"Entire Spaceous, Sunny, Loft in Clinton Hill",Entire home/apt,5,11205,1.0,2.0,40.68853859215764,-73.95742285893927,120.0,1.0,98.0,Bedford-Stuyvesant,12,500.0,2.0,Bedford-Stuyvesant
46.0,1036498,☆☆New Discount☆☆ 10min to Manhattan,Private room,1,11103,1.0,1.0,40.75536838481192,-73.91648275885517,49.0,1.0,91.0,Astoria,63,150.0,2.0,Astoria
90.0,1039215,Heart of Williamsburg - authentic & central!,Entire home/apt,2,11249,1.0,1.0,40.720908008158396,-73.96123609853396,60.0,1.0,95.0,Williamsburg,167,350.0,1.0,Williamsburg
100.0,1039888,Orange cozy studio in Manhattan,Entire home/apt,2,10029,0.0,2.0,40.791253718822496,-73.94501707132417,25.0,1.0,90.0,East Harlem,27,400.0,1.0,East Harlem
427.0,1040156,2 floor Luxury Loft in the best location!,Entire home/apt,6,10001,2.0,3.0,40.74398483352189,-73.99624427183672,300.0,2.0,98.0,Chelsea,120,0.0,2.0,Chelsea
290.0,1041334,Quiet central Williamsburg Loft,Entire home/apt,6,11211,3.0,3.0,40.71710178311755,-73.96609716903663,100.0,1.5,94.0,Williamsburg,41,400.0,1.0,Williamsburg
90.0,1042416,Sunny Brownstone  Attic,Entire home/apt,5,11221,2.0,3.0,40.69235186618091,-73.93835533030693,60.0,1.0,90.0,Bedford-Stuyvesant,171,100.0,2.0,Bedford-Stuyvesant
160.0,1043046,Studio in Best Possible Location!,Entire home/apt,2,10011,0.0,1.0,40.74111816639983,-74.0017667209558,95.0,1.0,98.0,Chelsea,69,0.0,1.0,Chelsea
195.0,1044502,HELLO HARLEM,Entire home/apt,6,10026,2.0,2.0,40.80350458965197,-73.94764138817627,100.0,2.0,95.0,Harlem,112,500.0,1.0,Harlem
195.0,1045897,"HISTORIC WILLIAMSBURG, BKLYN",Entire home/apt,5,11211,3.0,3.0,40.71796557833447,-73.95507643984791,125.0,1.0,89.0,Williamsburg,151,150.0,3.0,Williamsburg
200.0,1046443,"Beautiful & spacious apartment in Astoria, Queens",Private room,2,11105,1.0,1.0,40.77117072272645,-73.9042698559259,20.0,1.0,97.0,Ditmars Steinway,15,0.0,2.0,Ditmars Steinway
139.0,1048190,Huge Sunny Loft w Patio + Charm,Entire home/apt,5,11238,1.0,1.0,40.687531941870276,-73.95850749756579,30.0,1.0,98.0,Bedford-Stuyvesant,21,500.0,1.0,Bedford-Stuyvesant
350.0,1053523,Beautiful Ground Level Townhouse Ap,Entire home/apt,4,10002,2.0,2.0,40.7188555084595,-73.98497463403362,100.0,1.0,97.0,Lower East Side,7,0.0,1.0,Lower East Side
120.0,1054201,One Bedroom Townhouse Apartment,Entire home/apt,3,10035,1.0,2.0,40.79534605687153,-73.9327383026044,100.0,1.0,95.0,East Harlem,67,250.0,2.0,East Harlem
65.0,1055029,Washington Heights/Inwood apartment,Private room,2,10040,1.0,1.0,40.85933422075564,-73.92863231134217,20.0,1.0,92.0,Inwood,34,240.0,2.0,Inwood
116.0,1056119,Cozy Private Space in Williamsburg Townhome,Entire home/apt,2,11206,1.0,1.0,40.70850686271472,-73.9489983717618,100.0,1.0,90.0,Williamsburg,95,100.0,1.0,Williamsburg
58.0,1056185,Sunny+Cozy Double bedroom in BKLYN!,Private room,2,11226,1.0,1.0,40.648512858681336,-73.94666860449908,15.0,1.0,96.0,East Flatbush,308,195.0,3.0,East Flatbush
65.0,1056597,Private Room in LOFT - 15 mins from Manhattan,Private room,2,11206,1.0,1.0,40.70606400995187,-73.93838529042863,30.0,1.0,96.0,Williamsburg,76,0.0,2.0,Williamsburg
225.0,1056804,Spacious Modern & Comfy Brownstone 2BRs,Entire home/apt,7,11201,2.0,4.0,40.685541856710046,-73.98923923268664,160.0,1.0,98.0,Boerum Hill,84,750.0,2.0,Boerum Hill
69.0,1059025,Spacious Studio with Parking,Entire home/apt,3,11221,0.0,2.0,40.69574149504577,-73.9253604236477,40.0,1.0,85.0,Bushwick,185,100.0,1.0,Bushwick
150.0,1059891,PRIVATE BEDROOM,Private room,2,10019,1.0,1.0,40.76463147986233,-73.98111632586523,40.0,1.0,97.0,Midtown,36,100.0,4.0,Midtown
199.0,1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",Entire home/apt,4,10075,1.0,1.0,40.774401550907434,-73.95578114684625,125.0,1.5,97.0,Upper East Side,100,850.0,1.0,Upper East Side
70.0,1061337,Sunny Private BR Crown Hts Brooklyn,Private room,2,11213,1.0,1.0,40.67418221846605,-73.94661356271648,20.0,1.0,87.0,Crown Heights,4,0.0,1.0,Crown Heights
125.0,1063119,Uptown 2 Bedroom Haven in New York City!,Entire home/apt,4,10040,2.0,2.0,40.85446757673838,-73.9369178247857,20.0,1.0,100.0,Washington Heights,40,0.0,1.0,Washington Heights
50.0,1065138,Private room in beautiful neighborhood in Brooklyn,Private room,2,11216,1.0,1.0,40.670457851490156,-73.9483499978903,40.0,1.0,100.0,Crown Heights,2,200.0,1.0,Crown Heights
115.0,1066769,"Clean Room, Central Location in Manhattan",Private room,2,10002,1.0,1.0,40.72046044891069,-73.98772574161909,60.0,1.0,97.0,Lower East Side,310,0.0,1.0,Lower East Side
275.0,1066779,Best of SOHO Gorgeous 2 bedroom,Entire home/apt,5,10012,2.0,2.0,40.72263684346621,-73.9956440269723,70.0,1.0,89.0,Nolita,302,500.0,2.0,Nolita
83.0,1069287,Park Slope 1br by Barclays Center/Prospect Park!,Entire home/apt,2,11211,1.0,1.0,40.712727800800316,-73.9439913319346,35.0,1.0,94.0,Williamsburg,16,500.0,2.0,Williamsburg
200.0,1071743,Brooklyn Family Friendly Brownstone,Entire home/apt,6,11216,3.0,4.0,40.67150810980769,-73.94885492650678,50.0,2.5,100.0,Crown Heights,3,500.0,1.0,Crown Heights
400.0,1072071,5 Star Lincoln Center Studio,Entire home/apt,3,10023,1.0,1.0,40.77268032679176,-73.98010607431388,150.0,1.0,98.0,Upper West Side,26,500.0,1.0,Upper West Side
50.0,1072212,Relaxed in New York,Private room,3,10039,1.0,1.0,40.824995225440844,-73.94132485738858,25.0,1.0,94.0,Harlem,127,250.0,1.0,Harlem
175.0,1073635,Cozy Carroll Gardens Brownstone Apt,Entire home/apt,4,11231,1.0,1.0,40.68303551726804,-73.99819324241165,90.0,1.0,97.0,Carroll Gardens,237,250.0,1.0,Carroll Gardens
149.0,1073780,Sunny Clinton Hill Apt w/Patio,Entire home/apt,4,11238,2.0,2.0,40.68030264481421,-73.96059164773752,199.0,1.0,93.0,Crown Heights,15,500.0,2.0,Crown Heights
